2045,103
9,206
615,1754
1978,32
873,2083
915,238
237,144
2021,95
2202,148
294,40
1424,1923
137,227
2467,40
56,397
402,137
425,56
1536,40
5,316
14,10
344,392
185,1156
173,731
249,269
2210,397
94,103
131,251
1754,15
1203,319
686,1343
2615,95
1228,218
880,40
520,233
504,812
84,40
144,141
409,287
245,27
1995,9
144,2408
692,606
1771,1774
2494,158
173,159
397,1771
1003,208
69,94
2,9
274,802
1565,392
1226,56
2889,2641
152,2049
336,594
686,150
103,2644
287,969
605,94
257,110
116,189
418,27
2296,873
404,90
7,79
784,392
604,9
2249,1353
1305,90
1916,1364
1572,56
2777,15
34,90
20,25
2682,148
99,2380
396,1528
15,358
755,173
24,203
199,410
402,952
556,857
2011,135
639,920
1653,582
754,94
491,1164
590,392
332,392
2512,1073
2097,357
9,123
1441,86
636,94
288,46
237,5
274,17
1731,149
1754,862
1149,2148
142,40
15,218
635,15
877,198
2197,36
1456,1455
1308,384
1257,568
2432,155
1764,9
1566,1647
173,592
122,392
749,285
1613,2120
899,218
2823,86
1203,392
27,951
2078,27
728,40
945,392
294,611
1115,1073
2105,8
144,120
206,458
116,332
139,319
395,137
918,39
187,43
856,1686
173,20
103,1923
2768,102
92,100
2399,392
237,1165
25,37
237,754
2417,153
2544,149
2403,90
315,316
135,105
873,506
1297,392
96,2681
974,24
280,4
137,669
944,27
10,149
727,352
120,2071
289,970
185,137
1197,0
111,15
2199,135
2351,56
7,192
450,383
641,142
0,50
309,40
2270,40
987,12
9,292
2777,148
2175,149
369,2194
401,562
43,5
336,9
2758,156
2283,60
95,1493
1580,116
88,1373
56,103
8,2198
284,15
90,330
39,311
1035,390
2187,144
99,24
9,992
18,110
1346,32
710,2199
1228,60
2035,948
880,402
458,200
1426,27
130,374
127,1560
40,232
1716,392
2476,144
367,1513
1679,4
88,244
141,86
503,761
35,559
402,1878
383,7
0,1466
2420,469
60,106
980,43
249,39
1042,90
286,764
1759,251
1028,25
4,1633
2078,390
1496,9
1226,158
22,5
315,13
2276,27
1772,133
2370,1772
149,2226
1776,95
125,287
35,107
2858,95
1710,0
440,759
917,107
43,306
940,60
873,103
15,696
2783,40
1237,1239
10,24
229,148
17,812
856,861
247,336
90,157
180,287
0,141
143,149
9,209
1441,316
124,140
915,213
2735,152
797,9
1115,50
412,41
730,92
437,650
497,407
1698,15
2199,2107
2518,1375
47,847
501,2835
365,152
630,428
259,311
1054,450
1822,948
764,1622
960,2083
1623,56
1683,383
9,877
32,218
209,2537
364,103
218,2377
4,144
1754,40
1288,100
2112,1019
2534,390
1806,149
960,4
727,902
374,682
856,213
102,401
88,383
164,60
383,392
2111,233
2078,2198
1003,247
325,15
182,392
2,34
150,2438
154,153
500,27
1798,1031
917,316
352,18
2670,90
287,980
28,2573
116,90
176,95
342,1580
72,0
736,103
1453,60
1335,56
1305,125
4,1064
1150,233
712,95
2026,32
1689,144
15,269
1486,94
829,873
928,390
425,396
1771,397
1750,1150
1628,50
1961,2797
213,2073
171,144
503,95
1153,204
76,19
9,94
32,425
1708,9
18,148
237,32
274,42
901,95
1477,812
56,2274
227,103
245,1778
213,56
109,887
40,898
60,204
2060,392
212,503
2581,218
2874,84
2452,34
18,856
2286,2287
1445,86
2071,1197
36,948
993,383
979,316
2850,60
15,1054
107,9
2566,160
1029,696
458,1433
116,361
139,274
254,475
173,47
429,69
90,767
16,246
2159,390
2874,392
25,72
1341,2084
2374,2479
945,47
1226,392
2422,2491
917,449
1528,176
1512,1365
405,157
135,4
428,18
2370,2038
31,439
1373,88
1562,337
2730,90
1419,144
1610,101
10,254
88,1798
1079,27
0,87
39,206
1992,396
9,271
27,1106
1860,131
2221,392
43,24
730,1010
1869,843
15,406
1267,9
206,615
1186,33
137,60
2444,56
2762,15
123,135
287,2038
252,481
2169,137
503,208
90,375
1536,1906
1289,137
39,274
166,0
777,125
1423,1798
2353,67
2724,86
1337,149
27,251
502,27
458,213
2534,364
47,101
506,185
1066,95
2197,148
2236,766
1271,10
1033,2370
2499,84
7,1127
1137,34
125,1846
710,1570
60,71
23,77
710,137
1602,95
163,1930
27,807
274,1224
137,1460
1631,105
504,39
287,142
144,392
439,67
766,402
60,1675
7,396
1259,31
120,102
1923,94
2574,852
1226,319
1046,2
1376,384
954,90
917,86
2511,1343
1311,122
686,397
31,312
38,716
24,10
974,392
333,0
232,2041
383,2625
727,208
469,1728
144,1087
1301,33
2697,873
1287,18
35,1319
1780,15
397,948
2088,144
0,162
1268,475
39,67
2496,149
25,529
1798,309
18,314
39,2788
133,27
43,917
2064,56
195,750
15,27
218,149
458,388
2021,5
227,193
2534,95
506,392
1580,4
342,242
340,2107
563,392
2268,94
39,647
1953,15
2085,641
237,266
795,218
27,116
444,27
762,10
100,661
1133,9
340,100
15,1456
734,108
183,766
1089,99
40,120
2241,1433
95,402
1013,187
1598,60
2002,861
58,516
150,92
173,341
233,506
2360,232
2,95
2219,95
975,96
2408,148
233,2135
244,2417
2299,90
873,1723
2614,2107
2428,1729
176,948
337,1562
2748,908
2720,149
1538,287
708,402
2247,56
604,67
383,1100
498,402
2332,218
1429,15
39,2517
96,473
232,137
158,145
24,149
8,570
1684,506
727,101
623,52
2199,392
185,390
1310,60
90,13
240,402
76,232
1125,227
2574,287
9,33
412,2038
401,319
138,1338
1887,1276
38,7
8,118
10,1580
469,137
1066,501
877,252
17,504
146,156
238,590
333,1054
95,67
856,265
1778,0
9,2112
74,330
611,33
1872,212
2489,149
4,288
1807,86
1288,244
22,196
2495,56
2760,135
2465,125
2391,251
287,288
130,125
2259,861
2471,144
9,1209
429,96
2104,137
1616,390
2768,144
274,847
1148,1111
25,115
1037,90
281,25
652,56
2521,32
1535,237
396,766
96,40
135,35
361,84
310,15
8,873
206,76
1197,2641
561,67
1993,94
229,469
506,810
56,629
2787,251
1861,95
812,84
7,250
1372,60
0,76
76,479
498,9
9,274
525,970
2110,590
601,761
873,892
15,445
218,43
271,39
2587,94
137,7
229,873
252,478
19,39
238,153
1488,222
976,2
5,24
14,238
90,400
473,8
180,18
1953,213
237,432
274,442
2071,948
27,286
592,1580
2021,319
1470,15
598,218
250,60
2557,32
2430,310
658,103
2695,144
95,308
1589,76
1460,144
1483,17
1268,1269
39,941
544,241
2452,402
101,873
596,60
582,123
1246,18
1645,1580
206,287
153,145
561,316
102,156
395,252
254,43
39,1521
2171,95
429,469
2798,40
332,736
1932,237
2019,605
2350,392
2142,238
183,392
333,27
252,173
1979,40
157,2617
1504,392
146,638
56,896
0,2428
7,879
67,0
1441,2797
35,1290
90,163
641,209
309,67
1930,847
182,1779
39,94
30,2675
2634,352
138,893
27,1986
244,1027
352,1369
315,847
6,316
1846,90
15,6
204,125
8,464
2702,392
778,316
2444,392
1940,122
160,251
56,60
365,206
1054,392
425,137
30,592
473,149
92,1465
39,738
521,103
316,869
422,238
9,859
32,148
1925,396
1503,144
880,1628
4,218
27,107
601,2
1445,1815
972,431
133,1887
1825,153
596,259
227,352
1811,90
363,96
1142,274
2628,56
0,2788
192,72
856,31
1764,361
173,368
27,2122
103,1759
2694,86
145,727
2560,86
94,1385
352,108
1422,1313
1424,218
107,274
605,15
951,39
497,754
24,766
10,433
1169,2142
1022,72
314,11
521,1279
2554,464
286,237
182,2
258,594
244,383
85,829
401,790
1629,27
873,26
566,87
336,1864
2421,898
2548,404
697,149
2607,90
856,1010
835,227
35,1207
90,54
11,2249
425,2071
76,197
332,95
521,336
99,316
2330,101
9,4
1992,135
27,1887
673,125
569,60
2643,287
592,107
274,224
1754,641
27,440
1779,238
1765,15
1802,27
2700,125
2000,144
95,110
2169,390
1066,1909
1079,960
1727,84
1342,50
2581,160
1337,402
145,0
41,183
2005,948
137,1781
107,67
40,8
2039,149
95,1570
2349,702
10,736
2176,412
72,953
1317,35
141,310
473,734
383,359
150,204
173,229
286,412
475,453
1865,396
1738,130
1150,390
1226,126
163,32
2237,287
2184,149
232,605
561,38
137,558
176,4
33,653
992,422
2439,1893
23,762
7,145
30,50
0,97
2625,152
9,501
2341,148
1897,319
299,108
873,135
428,392
2119,291
218,84
1200,40
56,150
365,116
2273,0
976,39
5,35
473,51
1160,1557
1893,237
99,425
265,287
2083,144
641,1408
661,665
1641,237
27,309
218,392
1825,103
776,124
8,198
174,695
250,25
222,67
247,948
1778,144
2501,564
1801,95
0,1513
23,7
597,1006
173,406
429,812
4,432
908,222
1168,1295
412,909
359,60
2267,392
880,237
352,310
596,25
103,2383
2428,125
2799,94
439,21
847,392
206,256
2114,396
116,390
1571,1852
254,12
1748,396
2593,90
173,90
1001,873
106,15
2565,148
25,227
641,2197
304,102
237,696
163,173
1175,316
954,160
1454,237
1825,1007
1034,515
2679,56
930,8
1942,241
35,1297
90,204
0,252
1358,107
2307,120
124,35
237,252
843,1403
2327,218
408,1324
727,2245
204,90
8,309
137,151
976,402
1305,2428
701,1883
941,844
2011,90
948,24
217,18
90,256
39,761
708,1484
9,830
2120,135
32,137
645,233
244,748
16,2537
144,881
1066,8
2257,60
1589,252
1077,392
247,521
856,4
1520,27
35,489
473,628
918,316
364,2071
316,390
173,267
339,95
1602,232
364,506
258,11
1226,212
103,95
36,148
1341,229
2719,1825
993,95
1297,135
116,9
10,410
305,206
35,37
992,0
893,2292
523,1596
0,267
860,15
182,39
2763,144
20,949
737,429
1385,265
2726,2435
158,95
15,754
2587,287
2629,2396
2472,390
1548,60
38,561
319,40
2388,2038
125,777
1006,1010
1709,15
1174,506
1884,27
67,144
90,83
2307,229
76,162
915,15
440,237
269,438
2534,0
264,10
1495,265
2681,149
95,117
5,285
39,626
2851,60
251,392
2069,103
41,90
984,38
1996,103
306,110
1938,40
144,2391
35,274
291,252
473,705
247,1255
708,1547
9,1383
1245,316
251,1844
288,826
244,43
281,39
27,583
135,2672
1505,0
534,10
96,98
993,212
336,561
135,213
31,4
1373,9
324,18
243,98
176,25
1778,894
1942,95
72,90
1216,1623
148,151
2065,459
641,18
0,390
2307,402
2029,948
138,60
357,392
440,316
2454,310
43,233
1756,131
156,392
158,202
15,327
144,1503
120,2407
623,131
56,251
2236,233
312,101
2718,1341
976,60
425,458
5,206
1347,95
120,1794
39,419
99,396
2097,390
622,56
18,218
1858,736
848,149
857,233
142,11
716,148
1825,90
61,969
8,43
250,2
15,1692
877,1548
35,579
1598,960
1750,15
957,96
1298,92
182,641
4,477
359,27
396,103
1110,392
2428,90
1331,506
12,38
141,390
1981,396
754,969
339,373
1667,133
106,40
590,766
477,415
200,60
2507,56
43,422
1419,218
630,1513
319,130
176,148
1723,392
570,76
238,310
2773,15
1951,392
314,270
669,392
233,854
2247,856
90,233
0,17
309,9
39,144
1381,149
332,158
228,95
1865,856
2392,149
16,1127
1761,287
1927,32
2071,95
661,341
4,712
1489,60
110,95
908,1062
15,456
218,196
148,2107
1149,251
1297,1298
764,95
1135,56
1299,316
109,110
19,122
1896,256
976,439
247,224
392,2428
0,605
496,204
60,453
32,110
1835,60
401,95
274,487
4,12
68,1163
1237,475
264,288
1018,35
914,294
1271,204
630,252
1241,9
1995,144
469,2830
120,1353
0,1433
844,570
60,9
1623,392
173,294
2159,137
202,2210
140,0
433,10
417,653
227,2381
686,15
262,503
965,60
149,2259
596,1580
206,176
2114,60
155,1778
2446,103
33,590
35,8
1430,9
2404,469
2616,149
429,256
233,135
0,288
2,754
2441,1730
237,1507
790,2159
1865,137
101,152
138,402
2265,90
186,390
299,173
1767,103
56,1338
24,68
877,521
289,96
1301,103
464,10
28,1675
2729,86
90,124
309,158
76,191
39,5
521,286
2611,86
2353,890
392,198
1019,457
873,2087
18,256
401,392
2010,381
156,150
375,2
412,8
1228,274
15,93
458,474
2202,144
227,27
2534,101
1543,218
402,133
976,290
425,60
1070,856
1928,390
2401,530
4,375
1664,319
1422,35
158,2040
737,661
1825,364
135,556
1887,506
15,1514
469,638
2068,125
458,1589
17,149
40,50
26,237
1368,96
2672,1197
139,390
383,425
187,402
166,641
1245,727
69,90
16,90
1448,103
311,13
975,90
1865,506
212,1754
2191,23
1853,137
1424,15
31,35
605,90
54,960
384,252
591,27
1186,521
1684,1912
1942,432
404,102
2669,84
9,1798
747,390
1828,2795
76,622
18,1100
2664,364
332,960
281,390
343,192
336,402
2223,218
204,409
1200,98
24,207
1509,2040
2739,120
100,90
33,7
342,11
877,894
56,224
402,948
2025,90
208,1003
1310,122
150,898
88,561
369,56
978,1126
173,904
1992,252
1616,696
2085,392
1798,110
18,247
1987,35
2221,56
1152,402
1521,149
227,388
2534,144
829,2259
900,15
95,133
1137,86
2245,1353
505,4
198,33
2567,56
899,222
4,506
2698,392
2005,15
1961,233
144,124
130,35
600,149
305,15
1301,761
72,1006
150,145
521,1283
558,18
856,1690
173,16
595,410
86,2639
16,213
92,96
438,156
443,1570
25,41
1634,60
68,24
2271,95
1832,1634
10,145
319,361
137,641
676,686
1453,402
404,489
390,204
708,95
125,2671
987,0
0,54
1609,469
138,140
2445,144
1978,130
1092,116
2318,1341
1168,1580
190,1580
15,503
271,25
181,923
2165,60
137,93
1850,43
86,40
1942,523
2681,86
1324,310
0,2071
2259,40
5,94
616,99
1301,1302
90,342
2201,103
636,237
32,67
2090,873
27,216
1825,202
1110,60
8,187
84,142
192,39
319,1946
287,2188
1557,1160
9,2827
1197,873
535,390
224,392
60,102
846,1149
1169,200
125,2428
975,252
2428,2855
2290,84
218,921
22,25
1735,15
158,585
1433,397
1843,86
1511,252
1368,886
1066,1513
1778,641
992,90
595,39
237,1534
401,1274
756,18
78,2
2636,84
638,90
253,40
440,763
940,56
336,316
232,381
2437,638
100,316
10,4
229,144
570,60
2349,1671
194,856
67,218
1150,2183
0,129
960,2683
76,148
39,96
60,881
9,213
212,948
1978,9
777,2532
479,254
1445,1769
2543,1379
204,135
137,202
365,148
402,158
247,144
2118,392
1024,149
1953,40
99,137
173,754
364,99
2092,130
41,0
4,156
27,85
1039,84
285,661
229,2675
458,123
1901,84
264,432
287,412
144,166
1029,319
95,499
653,27
37,310
173,182
46,60
429,204
1169,69
1630,332
710,103
1540,92
477,192
373,287
767,227
315,410
723,9
1311,392
582,316
160,1197
2566,373
552,383
884,60
370,390
10,375
2123,390
72,4
116,2617
595,176
353,557
7,102
867,951
1001,137
2013,0
286,43
641,40
1713,844
129,252
1969,218
9,390
2374,2288
2392,84
1595,352
2085,95
198,946
20,2
917,252
43,163
1553,948
15,265
43,2828
24,244
522,95
319,903
1305,2080
1665,60
180,110
473,412
76,15
242,227
99,374
9,66
288,7
1798,131
18,144
237,28
274,38
1950,94
218,507
919,427
1073,1675
2007,392
227,107
1896,27
1294,252
856,488
450,521
35,653
344,60
60,200
2150,948
173,615
32,873
899,229
2530,1126
500,310
2426,1079
610,13
1578,252
515,34
130,92
1589,412
1596,392
1160,316
187,2
150,138
1895,1896
1990,144
480,8
173,43
2441,102
969,2016
106,222
71,652
1397,60
2664,32
1035,521
1310,2537
25,76
2045,736
2,949
1019,842
103,319
433,1815
1798,886
1145,60
1899,103
135,0
137,1231
1373,84
1528,2383
1433,103
2716,149
176,206
1301,152
570,402
2199,894
1490,35
67,116
30,8
987,39
0,43
115,352
25,904
27,1110
1754,1430
873,861
232,83
15,402
218,10
1585,144
137,32
2137,574
1543,27
1474,352
2259,15
2245,32
90,371
1893,35
2842,18
478,2246
521,27
32,56
18,7
200,894
401,149
237,401
2385,310
179,40
1821,1820
368,95
352,948
2405,140
2534,352
1223,274
469,319
17,86
144,960
365,638
402,392
2485,149
383,110
60,67
390,980
2300,148
2173,130
1923,902
1065,402
309,812
2604,60
117,15
2010,948
274,1220
2057,144
951,435
1433,432
1472,90
116,504
803,232
1310,761
888,0
7,392
1990,15
9,1095
429,310
309,736
2053,390
816,252
27,1383
11,90
1874,383
954,102
723,287
232,2045
252,204
162,164
2506,60
2469,392
1130,433
7,844
342,2257
35,1323
512,402
90,130
180,256
2524,392
2088,148
606,1226
25,533
124,101
18,310
2103,1909
15,103
308,19
2458,204
2465,696
15,2040
1949,213
1490,730
955,941
374,135
2245,149
39,643
60,402
2058,392
99,108
1404,235
364,120
94,145
41,43
117,336
2456,2455
2652,103
2864,95
815,0
1133,5
10,1273
2723,148
95,414
0,2755
1038,40
1077,462
17,1576
1598,32
1361,1127
164,5
2570,144
406,206
390,579
339,25
1409,1513
32,639
2309,221
99,1477
2327,1156
1166,319
410,308
433,125
2417,94
352,11
137,1061
2285,95
1887,1888
490,137
951,4
898,176
1126,402
8,1250
116,67
137,962
139,60
72,233
130,1677
2199,960
955,190
7,125
300,9
1990,506
1630,941
1153,319
286,204
604,95
1653,84
383,1096
1268,246
883,144
2754,392
408,90
362,1333
253,408
1747,0
1971,1972
96,477
2479,150
873,251
232,141
158,149
15,308
8,574
229,224
252,71
1783,856
2259,233
1474,390
90,9
768,135
76,228
60,737
242,252
9,37
27,1852
622,107
1300,237
18,173
2606,176
1369,390
31,1261
15,232
218,484
137,1882
764,319
1744,229
469,149
568,18
199,12
1232,9
2070,364
146,152
2351,1405
28,148
402,1685
39,564
23,403
9,737
1976,103
1003,319
41,144
408,685
767,319
1375,2408
638,2420
2248,383
107,32
2736,2040
176,743
173,198
429,92
2159,361
415,25
754,1343
2391,2198
1198,27
1491,15
1422,1423
2336,95
340,943
1433,138
8,877
1933,237
2497,204
33,686
125,0
162,10
1006,763
418,96
40,1182
383,856
1490,60
60,1453
1499,310
180,730
987,218
0,64
90,856
2136,90
101,120
87,53
274,2034
777,2085
721,27
232,120
2193,390
158,256
15,441
56,2586
1011,1006
137,11
1096,392
144,1305
1836,60
40,730
5,4
1236,1388
1437,135
162,1365
90,412
383,1585
60,628
316,1006
2353,90
1745,15
237,428
274,438
27,274
2537,150
1576,831
2407,2084
1825,0
61,15
815,218
1322,10
2091,392
448,107
2766,35
39,937
316,18
9,622
445,370
212,99
2618,90
2581,86
1602,116
477,1
154,36
714,60
1023,10
158,631
287,145
2257,364
95,1780
153,149
102,144
2072,1927
153,1778
2768,15
1448,135
1231,132
25,252
615,163
304,5
2555,2485
515,2197
1514,27
2635,95
125,149
1301,8
1942,144
7,875
1884,103
39,90
332,160
1609,392
1964,94
94,638
1491,1492
730,110
15,2
190,60
412,2370
86,125
1518,110
2467,125
658,274
402,84
1474,144
720,1602
2805,392
2164,0
145,1570
166,148
521,107
1238,232
9,863
67,1469
429,574
2763,908
341,402
1925,392
2604,392
274,301
772,60
4,198
27,111
246,17
1062,149
137,2263
179,88
520,60
2276,952
98,24
331,309
1797,95
1066,235
1836,1019
130,287
1110,1580
40,129
856,227
2102,135
35,390
1126,2518
992,995
867,421
173,364
16,41
1155,160
1671,856
2,116
237,1893
25,269
244,135
4,1562
2779,94
2450,2194
1175,18
954,402
352,96
2850,319
2580,148
515,319
2370,152
1573,60
1511,43
102,15
144,1927
77,2071
556,352
404,149
1310,521
7,24
67,309
339,440
2065,319
233,93
604,116
475,8
2438,1360
2099,232
2265,144
486,392
34,9
1597,392
440,336
207,1226
2797,402
2561,2560
38,592
974,316
1172,319
252,60
33,432
146,753
450,27
1561,9
90,50
1946,469
76,193
590,383
9,8
35,2772
2231,2199
1044,96
592,111
20,392
2221,137
96,894
1115,93
66,90
15,151
716,0
1009,10
1855,137
8,95
2370,1024
506,4
2130,84
1974,696
1100,237
736,856
0,658
1162,920
99,252
173,541
9,708
784,590
1962,99
1925,125
364,136
477,935
391,392
561,1265
1516,35
137,1785
2640,710
109,749
56,1927
130,402
2437,390
439,412
1753,56
116,319
1677,686
238,1806
2623,148
535,102
224,232
339,137
2581,352
244,10
931,90
873,335
227,1197
158,873
15,992
2142,392
181,392
2128,310
628,39
614,86
10,288
176,56
1248,252
8,2797
367,34
150,524
964,176
2284,56
286,92
0,101
76,432
1397,390
101,67
27,1120
1722,847
2159,1197
2583,287
2341,144
200,364
1798,488
1415,952
336,92
963,9
2654,144
15,420
764,235
1813,86
1006,24
40,767
185,506
976,27
2245,86
1462,287
754,96
76,116
1953,204
258,1513
1111,60
99,429
392,11
1150,1538
274,83
592,218
163,1468
43,658
27,265
2562,90
137,2061
269,332
218,404
972,269
368,9
1135,392
1029,27
95,223
245,238
448,0
856,445
88,39
60,149
316,15
173,402
16,339
1872,856
18,641
373,251
2689,144
1378,96
1133,778
146,1772
130,233
439,17
222,899
206,260
2755,0
2114,392
1748,392
595,84
86,2677
339,274
233,251
823,60
438,90
2521,84
571,60
227,1110
2370,2079
727,2717
1396,0
33,286
342,256
0,1685
1552,95
2011,402
173,1562
67,43
590,149
915,2797
1035,56
25,547
2358,2357
1632,92
108,980
274,1794
592,777
2045,1812
43,67
873,1008
412,148
15,41
308,37
2239,1375
190,1
100,135
2407,149
123,110
469,86
425,144
5,404
2690,120
881,15
1536,1819
99,86
9,802
1925,403
237,316
4,227
244,744
479,259
27,130
246,10
135,1079
433,623
419,1580
458,10
22,923
47,60
1820,397
1331,232
2499,15
1942,1944
141,152
1880,2107
383,453
60,40
353,18
150,1966
23,148
173,263
2595,873
339,99
1003,56
1962,861
1911,402
2150,1331
1150,736
359,173
1175,9
1583,252
124,2797
2028,93
2232,95
1174,1559
386,274
561,384
10,390
229,274
2100,94
284,856
2579,40
339,415
1245,103
244,352
1348,1580
2763,148
1761,9
534,319
43,368
1989,9
107,873
54,144
437,8
755,5
319,84
252,25
342,415
72,367
93,1051
162,241
40,1433
2199,94
404,310
104,0
67,148
1630,535
512,39
2300,873
2067,696
2051,95
90,95
76,222
521,319
212,1006
401,361
2131,90
1182,183
433,856
2230,402
361,1681
15,178
2700,86
2257,1284
227,56
264,14
137,1792
1557,506
568,92
1347,274
2646,873
411,94
35,730
2547,40
39,622
60,383
1365,218
1992,556
661,959
41,94
4,342
27,31
304,696
98,392
34,2452
1647,458
1297,948
1834,213
605,503
1089,10
95,1589
856,147
1365,286
173,252
429,18
182,330
915,1163
221,144
258,410
666,15
281,43
34,437
352,208
1092,1580
31,0
361,390
206,30
153,402
2612,149
1993,392
727,392
139,99
1315,148
125,86
72,94
1771,15
261,412
1794,90
694,98
0,410
521,744
138,56
2749,238
285,40
218,125
2165,392
2061,125
764,192
15,1828
697,9
2079,873
247,107
856,614
782,402
1921,144
180,32
113,67
60,590
1111,27
392,16
622,60
274,108
2576,40
89,27
142,15
218,433
716,144
458,352
133,1692
1797,144
130,734
1693,95
35,583
330,9
120,605
9,596
71,274
357,673
396,99
2638,86
22,173
315,149
596,2
135,902
375,1053
2135,232
504,218
137,1353
2605,392
40,412
12,34
88,392
35,131
1981,392
1393,521
2494,40
1259,96
1796,1827
25,10
244,442
101,287
1743,2071
894,84
954,137
96,241
396,1226
1433,93
2186,1150
1278,9
319,142
33,369
2199,160
404,392
261,257
125,2672
0,21
2526,149
459,392
1570,392
1583,974
1383,1384
156,287
2085,2623
730,948
218,192
8,286
137,126
358,812
56,10
402,10
720,17
247,252
35,948
90,297
173,862
9,773
27,1628
1517,149
431,90
2643,28
4,8
297,2
244,661
27,185
841,1629
216,110
1521,35
137,2205
112,15
458,23
61,90
1110,95
1313,319
47,27
123,641
506,251
1066,17
2543,84
1986,94
259,107
1495,1204
501,4
2409,144
2176,95
487,241
2125,84
370,2581
60,5
173,290
191,937
2159,149
2408,103
2712,95
419,79
116,50
153,40
1933,9
125,316
2750,149
383,612
148,373
208,1576
2337,392
2565,32
92,218
115,107
1097,27
103,506
