4162,56
7592,443
4148,123
936,2596
1591,19
321,408
7787,1316
703,27
3750,20
4205,7
6008,2018
3374,264
6786,48
5081,48
6093,151
1987,175
1537,76
5030,75
2956,48
93,1735
1986,380
2665,756
1949,104
3435,8
4750,229
2079,48
1460,75
289,2002
146,7741
5280,48
1986,1987
2402,1049
240,20
3965,1432
8303,324
456,3333
6376,151
108,27
5427,48
6201,2296
1302,1073
7667,123
3049,119
27,7
48,1334
7155,143
8008,157
1853,750
1318,123
5228,60
128,1154
3913,7
2186,104
188,114
2555,347
2082,73
9270,278
1636,1637
70,106
3217,3393
6656,7
1587,303
1163,791
7237,1339
5750,123
1773,377
3845,1676
1478,31
2219,142
2081,7616
27,579
410,377
9045,408
103,212
675,303
45,2806
6447,151
9202,1049
6149,377
3258,264
9842,285
311,7488
165,1046
4035,48
2075,380
3313,264
8926,151
275,667
4842,377
9334,48
521,1099
228,808
1888,408
3035,3372
110,204
4054,73
20,60
4,601
7427,329
555,449
2297,143
8137,620
8150,2083
1357,204
997,205
5326,2060
67,2492
261,104
669,123
7,628
1974,20
8753,143
692,268
5819,550
3469,48
392,104
8642,377
327,104
2812,2630
592,7
703,1569
4,925
8487,67
1309,60
2576,48
825,278
4774,104
1152,377
264,2838
89,19
142,7
6961,171
20,1931
1599,143
8,39
981,12
377,264
4028,7
7583,31
1308,491
2794,7
9687,456
1446,89
3190,745
2713,27
1086,48
4071,48
48,2971
226,238
212,45
2289,2290
122,431
1152,2394
1247,7
76,1152
1911,60
3178,48
1418,1133
131,65
4,465
73,1621
8328,20
654,303
9245,48
2379,3149
1043,445
56,1903
153,219
12,42
305,48
6536,48
5550,151
8940,151
37,585
3377,456
3183,20
7559,635
4724,20
281,1875
2413,48
604,291
3448,547
1487,104
3047,1329
4629,7
3208,2009
6869,78
2166,2167
1913,4
580,347
2580,391
6518,391
2730,20
499,149
2370,391
2674,377
289,983
6234,1117
2951,973
2402,20
3089,756
519,121
79,2026
1400,143
918,526
3163,3164
76,264
3102,550
150,1027
152,456
3134,151
20,327
8091,75
739,1309
2924,151
1908,205
38,807
2255,151
497,7
1677,1678
4527,409
8,278
1329,480
123,77
1488,143
19,118
1384,48
2909,7
8018,430
3877,56
2835,3321
599,480
486,1243
862,1874
4,0
631,51
1708,1709
1599,48
4345,7
56,2083
1488,2144
2257,1654
1991,842
6534,143
7991,7
151,2405
5640,87
8062,104
268,499
531,1787
48,2838
3190,612
994,143
2314,509
157,933
67,827
2018,2298
1558,1049
221,62
2182,188
818,48
103,62
7049,48
3770,146
1046,2071
4296,104
5013,75
7834,1049
3006,123
2309,2181
7,474
8649,48
2369,7
1164,48
7651,48
110,426
954,20
7874,8
4988,1623
1311,48
1885,75
158,124
1281,229
5885,204
2089,17
1073,123
3684,7
1299,521
379,372
1324,76
4789,104
157,45
5130,20
4194,2018
8995,48
1766,48
4920,104
1314,73
2724,339
1300,20
4855,104
5888,7
3021,1147
8142,646
3602,48
1897,48
2242,1110
3664,505
262,635
1461,7
4670,7
398,75
1357,502
38,210
2866,143
2961,1405
4460,7
706,2036
3260,67
2488,825
3320,430
1656,408
9369,430
2146,633
2169,456
632,832
5732,20
1114,76
51,146
4655,151
1289,72
620,260
6588,1006
641,1161
4521,703
108,48
454,204
936,347
899,849
5042,75
2362,48
4,139
131,251
7388,45
122,1688
48,1291
5309,7
6876,377
1189,368
3053,3054
1599,421
7339,640
3410,20
1421,430
2688,142
7361,1037
1404,2358
72,639
2856,1364
6229,355
625,597
97,28
1024,1027
840,2224
671,672
1478,48
3114,931
505,311
2159,278
2694,7
2069,762
76,942
3713,45
2010,745
3941,143
6500,409
8390,56
7703,1371
225,289
6530,762
45,118
3756,20
672,992
75,1279
9162,48
1700,151
229,378
653,456
72,59
1582,151
3799,7
8016,7
2114,2586
1808,48
3075,1347
7,79
3310,48
51,999
233,8
106,262
1506,1409
1049,428
2526,75
4477,430
103,631
161,212
6096,2213
2026,7
2149,1393
4414,48
347,318
458,641
3788,73
100,94
6868,151
2160,229
4575,7
7532,142
2405,2833
8,2155
151,2827
1400,933
1183,268
579,8
321,264
3935,27
7181,7
5884,142
1944,204
3190,198
48,2484
1840,45
2081,888
7559,398
157,1543
3137,1623
274,17
1122,1121
645,46
1699,1695
2221,60
6705,48
412,391
2933,377
8212,151
1802,456
8,12
5661,20
63,1774
47,245
621,48
6852,48
2197,36
56,280
9181,48
2921,274
51,31
599,2405
715,4
127,264
4731,1678
48,3056
519,3212
316,73
1646,45
67,1237
4867,104
505,0
6295,3317
966,151
18,703
4786,104
7425,426
1217,75
171,2959
7577,791
48,1670
2869,308
1258,1061
1406,641
1046,598
970,45
1525,2633
852,73
2188,1374
3221,48
2209,73
2617,308
7198,48
1991,48
70,250
75,1324
579,2599
5322,104
49,445
12,7
3965,76
865,51
791,303
1529,20
3898,7
7,380
392,1221
5810,20
3333,456
2745,73
2835,459
4925,3007
3823,48
1221,104
3475,8
4723,104
5705,20
1643,2335
6158,377
377,1024
148,123
21,499
457,748
1808,171
7,192
597,1184
3423,484
641,142
1358,45
4742,143
7019,48
3042,48
147,178
57,48
1784,73
5320,2071
1438,20
391,583
1018,3241
2165,48
100,193
446,45
764,56
377,956
86,20
5723,20
4118,1527
3050,377
6515,143
5257,48
7564,4
48,2351
546,2082
143,452
293,471
3824,7
7485,518
8363,48
67,1282
2249,175
2339,45
751,512
2767,2369
4,45
5286,20
207,550
322,408
2140,7
6813,1850
970,284
6629,157
1191,136
317,147
2633,386
2082,136
1811,7
5313,27
4407,278
3961,204
1004,51
347,1232
5262,204
492,2015
2965,67
143,2343
526,456
840,847
2676,151
7492,1799
6358,151
3430,8
4600,7
865,268
7607,2166
4013,7
1141,688
2214,1371
641,2424
73,66
1659,428
9928,1802
9130,825
225,143
2914,3402
24,1230
3371,1880
2769,142
56,1247
7666,151
157,3007
6446,391
6997,151
9311,48
6930,48
21,196
224,48
4201,48
7,497
5222,143
881,882
4475,430
2076,48
371,48
11,67
166,5881
20,1011
2751,377
3897,67
204,1884
6042,377
1901,1899
9010,151
1355,1063
4338,45
822,56
8892,151
7931,45
1993,157
780,612
7532,48
7442,456
151,2669
132,523
3859,104
3423,105
2678,48
1930,793
205,1916
1238,594
3939,7
2212,20
184,73
1402,2447
4,860
1309,509
3415,1290
3473,7
641,3149
29,191
543,549
322,171
398,108
75,289
8876,48
2405,918
213,435
1940,48
1852,772
492,142
146,12
204,2606
692,7
141,1799
1102,462
1584,377
5522,75
482,7
1517,45
73,1302
1143,151
5005,48
1242,324
1650,73
1265,45
20,1166
9222,48
2737,456
665,1515
151,48
6638,48
114,973
3652,430
2674,1361
630,104
245,6
5244,2887
268,67
1672,89
8,3320
116,2169
6162,377
4330,7
3130,67
3031,456
2872,431
583,499
1517,625
3072,456
2332,377
461,767
2408,143
51,2987
945,178
103,142
1851,538
3837,73
737,48
6968,48
4714,48
520,522
760,143
1899,246
8323,20
1094,20
45,17
2246,546
3461,347
711,1500
1433,278
2589,48
2831,119
1049,1658
21,73
3603,719
3308,1599
1670,2747
7624,1157
3190,1599
2036,347
152,7
1201,60
87,73
751,166
4054,7
1489,377
1643,408
2156,104
391,745
4225,639
229,2404
5832,56
3191,48
1385,1813
24,240
741,45
264,703
2725,20
1465,353
1656,76
146,319
1862,3212
3218,151
104,77
604,618
436,20
1547,60
807,7
76,19
9389,48
2611,962
4883,204
51,2083
6549,48
7697,76
3669,7
380,377
3155,641
237,32
2089,2176
2530,550
5542,456
1221,646
1560,48
4158,459
3327,20
8,17
4460,151
213,56
4418,703
796,73
2999,142
4284,20
4655,7
37,123
7075,455
4625,48
60,204
1122,3195
355,408
4445,7
27,2369
108,64
2080,1189
135,1503
8662,353
2163,436
7742,3195
538,1774
174,30
2124,2125
3781,179
153,225
2280,7
2651,8
102,268
374,545
5112,73
2342,339
4895,104
878,3013
8686,837
7234,264
8861,639
1515,60
4761,76
2835,430
680,157
2694,151
1397,48
2999,3000
1574,302
1973,1811
267,7
3040,1051
534,475
2184,171
45,134
799,45
1728,73
38,1361
384,104
347,2018
2935,7
591,143
8526,2071
1956,73
6193,2441
7122,931
1596,48
4229,849
402,516
2773,73
76,2911
2965,2635
157,238
30,4
51,791
2434,849
523,133
906,7
4115,7
48,355
2853,114
5918,151
1210,73
3849,73
1030,852
2327,143
2735,114
8001,7
2553,456
2924,73
213,2036
1336,1907
7869,8
2352,456
7062,48
6702,27
7636,157
151,2939
791,1138
7,675
5220,7
104,312
962,48
3407,322
1319,76
332,280
1238,356
1185,104
1042,435
1556,73
151,6049
694,1222
7685,1960
4,74
181,2969
223,70
1256,67
3526,487
391,3110
7648,48
377,483
8514,123
9204,2938
238,752
2310,157
6771,48
2395,7
457,484
3377,119
5727,20
212,122
7900,4
2055,888
4,398
1203,56
5143,20
1664,550
3754,1230
1846,1362
1175,166
3710,7
1341,154
1001,7692
151,350
979,73
7385,639
9139,48
748,378
3244,7
526,2514
9747,2653
151,2019
3894,73
2858,3246
2995,611
5345,73
229,1723
3034,7
1368,151
1444,20
1280,1117
1465,1795
2771,1480
2939,142
104,555
874,51
2542,385
1231,157
3229,151
1487,7
4680,7
6346,151
253,7
4230,7
1746,3086
2848,45
2853,2264
543,12
6170,264
1140,456
4965,123
1011,20
229,127
2227,73
7917,45
4589,151
2506,48
2421,2423
8,2346
1513,75
4978,73
48,2163
6247,8
4311,703
212,917
3593,104
2399,1457
6381,2683
1747,303
229,5881
76,1816
6114,825
133,27
6682,48
9031,1890
1742,118
7385,503
1225,2413
8,459
1465,123
692,1737
3560,1447
1179,933
2418,2984
21,807
5324,73
2372,157
7527,142
72,1133
9175,48
3190,973
1587,2493
143,372
9825,2664
5312,688
1939,204
606,377
1692,492
2971,2972
274,276
147,734
1071,1325
1438,608
7180,347
1168,1028
947,7
3000,1232
1726,151
2841,204
5590,1774
20,1259
3809,7
377,104
4250,79
808,238
9109,1049
2039,229
2787,1049
1453,1454
2743,354
7750,2179
575,3405
805,143
572,142
4752,20
8483,579
3102,1870
2256,73
1807,385
562,7
302,1574
7012,151
1701,142
4728,2018
790,31
260,1278
4585,7
1774,1599
2704,2596
123,1176
8551,385
6428,151
2608,1960
951,8
2037,151
2167,67
1070,1946
2319,302
639,1813
72,229
238,1750
6485,339
21,52
1695,710
1787,545
2261,123
6849,48
5626,1148
604,67
37,1230
1589,2596
5434,7
6754,143
5805,20
486,435
698,123
147,499
239,89
4585,579
7362,353
2012,104
1774,1147
7583,1207
1230,213
1523,77
80,2201
845,73
1931,210
5359,48
3470,8
7650,36
6460,356
3389,456
157,2451
471,299
1695,26
8615,377
1861,302
994,1216
4791,725
634,1067
2819,7
1870,20
5462,426
0,829
754,20
48,2542
1508,253
316,607
7416,456
2097,339
1224,268
1496,1073
6920,641
1576,2389
3821,359
2131,12
2179,2089
2581,2214
1191,73
38,7
1417,20
8,118
2633,67
3924,7
3269,438
2093,73
5195,408
2132,529
28,152
5718,20
2743,51
1100,20
9733,681
143,761
572,477
2550,2619
1579,78
6189,456
696,289
2286,1717
5360,7
1777,73
7715,67
2578,1273
253,681
737,740
1952,75
3696,475
852,19
3348,264
5087,917
3463,73
554,613
4782,1809
1435,20
3,249
8,1325
130,125
1038,435
1864,930
7292,380
828,507
1768,3046
770,60
2053,48
2201,1073
221,222
1323,840
5270,48
652,56
5934,27
177,408
1555,2233
6551,142
2124,75
7150,392
1569,641
2610,1130
9395,456
2892,2708
9439,1735
4074,556
1714,17
278,1285
1880,1881
206,76
2879,2102
372,380
125,4
56,629
1841,2222
9740,579
171,356
134,104
7,250
8806,391
1206,268
30,41
1690,73
5192,73
560,20
48,376
1120,60
7828,538
698,398
20,246
2477,825
5219,993
7823,353
1334,19
603,7
1362,1532
4287,377
3982,67
5486,73
9835,114
3470,151
6368,151
1031,230
151,2902
4039,7
26,777
1222,1367
489,901
53,268
1049,899
2434,142
1185,67
673,407
924,3005
48,900
1517,238
108,268
9308,48
4214,48
1051,1702
152,1230
4,87
1309,226
1664,31
2795,142
1242,7
502,60
1613,20
9195,3250
1265,238
3122,45
4218,430
1627,2036
1147,142
8,225
2633,456
47,64
2619,45
1670,372
220,1684
3947,27
9021,579
259,48
1070,1076
1154,2747
1280,566
1203,3305
397,98
164,371
1049,1535
6257,2058
7149,430
597,899
212,103
5568,48
5517,73
751,1166
6302,356
237,2036
818,67
6177,142
204,1362
6779,2539
7862,28
2566,48
1165,56
2941,2090
3020,979
1324,607
7,427
120,75
1296,56
2104,20
3499,7
897,899
680,301
75,2569
3263,119
1357,1374
2089,1541
3579,418
204,1814
262,142
580,157
45,278
1373,456
5373,73
718,7
188,1046
2331,45
688,118
1045,166
72,283
508,7
7569,112
4125,48
902,73
791,1854
2517,507
3114,7
48,2120
768,45
295,48
115,268
237,225
7263,264
20,377
1357,2018
703,2344
426,48
1438,73
2359,142
398,442
1357,7
75,283
8,464
2633,825
63,266
322,2500
213,505
4100,7
7991,389
4727,48
56,60
8320,20
6529,143
7986,7
9634,973
692,73
268,625
881,48
7112,48
7504,1010
205,1782
599,426
431,20
145,139
2733,48
2024,73
186,1189
6012,377
9017,151
2073,157
4313,1867
1472,1967
8440,1168
3306,20
2220,171
8523,123
1038,73
8456,48
5165,554
5845,56
4796,51
1227,48
2591,2601
1109,60
5008,67
4064,7
104,1279
6565,1774
3079,48
1374,48
2924,2814
1088,1865
6196,114
1180,793
500,45
103,64
2380,7
20,532
917,258
1809,56
248,45
7618,204
2617,20
4852,104
2541,20
2218,73
1936,1937
143,2870
2448,2018
21,31
6215,229
3695,7
1070,26
3008,2858
2616,75
3522,51
1586,12
1676,142
2369,973
408,123
1814,4
20,72
465,143
1666,7
1629,27
1355,1162
802,2362
1612,2619
7371,456
5516,973
8417,324
4665,7
446,241
5363,2028
7954,73
7695,2441
2877,143
1361,142
2352,2354
4471,7
2625,2274
5,190
2425,48
5105,73
157,19
51,528
6140,151
6985,119
7167,347
292,2806
7291,639
1708,67
2274,390
2089,2126
578,434
5385,73
483,2334
1394,48
7408,640
1223,471
123,384
6594,435
1285,48
1566,67
4360,2059
5451,73
6273,238
2847,143
76,2278
1075,612
51,204
6057,377
3363,229
5471,171
1404,351
5886,1230
145,0
862,151
1641,444
2611,1061
2008,2009
64,240
1203,377
1461,561
4871,630
6123,377
8480,67
6537,19
278,151
24,1074
476,2737
121,114
2082,104
1246,456
142,3209
5241,73
88,276
932,7
1073,2387
151,3269
2214,3228
6699,73
3794,7
8027,7
69,20
5706,20
733,45
1358,544
4489,639
608,1438
1524,456
2168,1781
5346,391
945,229
585,78
5136,73
73,418
4767,229
204,1144
6313,48
2336,48
121,430
9821,1037
451,253
2037,7
1,62
2769,430
9738,579
3401,973
3313,297
2483,48
125,127
5430,73
4570,7
5771,143
2270,123
1930,549
6768,48
256,27
1536,2368
480,2837
2168,1201
6844,509
1648,456
1851,45
264,3166
5724,20
1452,48
6659,48
8181,427
2633,1402
7565,12
377,3152
4799,104
75,1733
2806,123
1841,160
167,45
6864,989
8364,56
9770,756
2143,2282
4849,104
9136,48
5220,73
2819,151
180,63
3520,56
369,194
2506,3137
392,7
1019,8
3030,2593
444,3116
327,73
3284,48
237,459
7485,1372
4,124
1399,229
3625,20
3104,1329
3735,56
409,1929
1336,20
7,2740
1252,2180
1845,157
1497,7
300,1061
6372,151
586,1774
1340,987
2201,264
6254,151
978,628
4240,7
1042,45
505,62
2519,48
2106,151
553,8
3909,7
6357,2018
76,1191
456,2890
948,3207
979,1654
1708,1117
7639,27
73,147
756,2276
1747,641
7890,183
225,56
2341,2342
7327,430
6659,2718
476,111
6695,48
3407,524
14,907
60,1757
6826,48
1259,73
120,48
157,629
104,1493
2157,123
620,901
2911,278
580,3180
4,2036
5763,2180
689,4
2996,48
546,391
2445,278
4371,264
73,303
737,272
836,204
8878,1658
7281,48
7207,264
7537,142
8426,48
51,1233
660,225
2787,75
1965,48
3451,48
1967,550
2043,1412
464,122
3792,20
2653,526
4157,634
90,204
48,2221
1305,157
76,303
6526,143
27,2041
604,2729
2853,45
1925,979
3835,7
2454,104
2767,1735
1860,56
244,1064
4569,67
1152,151
1922,391
2654,27
2370,2503
5763,918
7023,579
1290,45
48,7715
9577,278
3793,2036
190,29
2741,1353
7472,2939
6407,48
1873,204
3195,642
229,1438
3013,73
270,4
588,7
171,1309
2224,982
895,2242
378,7
4355,7
749,20
1761,1760
645,233
484,1203
3293,51
48,1471
6652,20
2732,2609
2495,377
974,1230
6993,48
5032,48
47,48
1868,2018
3576,104
1147,2715
24,807
5195,229
1642,967
2948,2949
143,2329
245,119
856,4
2139,48
7202,151
3,2451
8324,20
2572,444
5697,20
2060,744
1515,272
1667,431
1208,456
643,119
311,157
1217,142
5051,75
3406,142
933,1762
1341,229
2841,1622
8001,703
3362,48
1901,493
1938,377
2518,118
1246,162
745,3190
3945,73
12,2009
220,72
8,1064
390,2650
51,1438
932,317
8154,233
1547,1537
8319,973
152,246
2408,538
48,7
3222,3221
2537,3258
7685,48
3964,48
3950,7
580,45
195,73
1355,1249
2089,114
1765,598
3484,7
3855,48
6546,2036
2250,7
1921,7
8852,430
703,7
7893,128
1238,408
9285,48
1314,104
48,579
4191,48
124,182
2786,151
1030,116
9550,428
8270,238
2673,3067
6521,1335
204,205
7394,456
8,416
2887,1496
3834,75
9639,351
5135,73
796,56
3130,1198
1227,836
51,243
217,159
2125,430
48,2660
240,8
597,68
544,48
5185,73
307,1782
262,2619
2620,743
4341,7
145,27
5413,73
2078,143
781,142
1062,225
356,2481
147,1230
1913,1607
2186,20
188,14
1126,1176
146,1558
3507,1203
1705,2472
7,1799
586,24
1635,31
2660,377
2399,356
73,1896
4022,48
408,303
27,583
1904,123
48,1910
2191,104
1634,76
3830,1309
163,7
408,1930
2096,550
4049,7
1027,151
8,851
2241,104
153,398
8083,75
5354,73
6612,48
56,703
58,21
812,142
2425,356
2446,2596
5886,43
3308,2276
348,430
152,65
9451,121
5164,73
3976,260
343,229
20,56
2045,2046
3051,278
262,917
8738,599
121,973
859,75
6193,377
2587,104
8,751
831,225
100,125
63,75
118,2018
6958,48
787,391
916,353
164,1230
151,2856
669,119
3571,781
858,48
8048,147
7907,344
8559,123
2457,157
1127,640
62,0
2777,548
703,136
4650,7
6609,427
2362,802
1309,56
4959,2036
48,1049
377,3063
1385,1327
3046,75
3696,68
1417,79
2596,142
377,268
5822,56
3165,48
1137,115
48,2975
6087,76
6561,27
687,75
2604,151
8112,75
728,7
2599,908
509,490
970,76
278,7
2495,151
852,104
2361,151
951,356
900,550
8,1410
3163,430
3970,456
662,104
7942,45
166,859
7,349
1725,2747
452,60
2369,142
1383,7
4258,20
1279,246
7125,48
917,7
4126,7
1198,104
2403,123
2133,78
1221,73
45,204
8427,1643
1117,104
6555,143
8012,7
7113,745
372,393
891,1707
4116,136
120,2102
492,694
8,2425
1324,213
2056,142
1517,2032
0,17
7471,48
2544,368
4765,7
1567,73
3166,264
1334,164
1304,119
3982,20
1297,1298
928,347
1324,281
1024,229
1033,377
521,45
1570,48
3455,8
2761,20
2724,104
1835,60
4,12
133,416
412,377
1599,60
790,514
1043,142
3705,7
711,4
1707,151
2326,550
1329,1357
5,631
192,2
3318,3317
531,1791
1465,1405
51,1993
1462,1271
620,1774
9401,48
6268,48
1748,1592
2531,385
3951,639
491,143
76,1079
2,142
205,917
207,123
1203,114
27,737
4691,7
377,2488
1069,549
2313,48
188,788
444,398
2172,123
4225,7
6442,151
1525,20
2497,428
4833,347
6626,75
1082,579
895,268
2018,151
5672,8
277,75
120,160
6936,2388
6745,48
2694,456
1141,213
152,155
2369,27
613,428
8545,123
5701,20
931,339
2791,2545
73,703
5943,123
276,4
2758,430
262,51
1477,324
4352,347
1355,1220
1871,20
128,51
4220,104
8,585
151,1513
322,2221
5783,579
2658,229
72,368
1543,278
51,1089
538,3417
157,2500
849,104
8822,1570
171,4
869,1873
4236,2451
399,28
2226,456
1780,2596
7146,392
1115,19
1152,7
66,20
5719,20
38,214
649,51
2151,151
905,153
9665,2807
3820,7
151,2102
1460,124
1423,104
985,20
1896,1894
3725,20
240,237
5266,20
5319,136
2480,48
122,1
1962,173
108,44
5056,56
76,1510
1650,104
1461,711
306,75
2855,456
6781,48
550,430
202,8
573,7
1714,1529
5161,20
1223,77
6167,3095
2488,377
6338,151
4596,7
6656,48
2257,76
1331,20
2016,3356
1905,143
6101,377
3407,973
842,75
805,837
1361,1961
2125,973
2826,48
3642,278
67,936
48,3360
1070,2126
205,522
9149,48
818,163
230,423
9476,79
760,174
9400,2573
8205,73
2587,579
591,27
5857,56
24,275
377,1535
764,765
5202,143
3617,303
2020,1260
443,456
7,75
521,1106
392,2970
1026,17
768,769
7139,2296
1690,56
55,351
295,204
1254,75
5752,48
2830,7
6205,267
712,126
1925,788
2747,1895
408,1643
3106,526
8077,278
8846,703
1998,229
1523,7
8763,239
2037,641
280,377
8111,75
33,7
805,1245
3935,7
268,781
51,423
6517,476
911,213
79,2593
4987,48
703,151
1030,4
6839,48
1590,204
3881,104
3367,973
820,0
75,123
988,1230
6504,2023
2993,48
8,48
3682,4
4905,7
5569,56
2827,2245
56,284
151,2507
2093,143
2921,278
6704,123
3686,471
5589,166
715,56
37,28
79,2149
505,4
4890,151
1220,2958
703,1996
80,640
2078,31
48,1722
4947,75
3360,3361
993,408
338,303
2262,347
1516,76
1479,344
1523,792
8,1511
6619,639
1753,2596
4791,104
8718,507
73,2296
7151,1198
7593,1868
1425,1426
1632,598
3941,48
2161,7
237,750
2417,157
7660,480
686,289
1011,104
7945,45
4898,48
614,7
1334,2296
377,1028
1760,377
2377,456
5481,73
2337,2417
8744,31
2146,151
1197,124
171,430
1702,1051
358,2924
51,884
4034,7
3008,341
639,2926
46,1081
339,1073
7718,2368
712,233
2431,123
1196,75
20,168
1092,116
377,3115
8588,526
5486,7
2044,502
142,2266
840,1564
5391,48
7631,123
2488,2610
1974,408
2102,694
5243,143
2127,225
521,48
8552,123
3902,594
770,753
4052,27
1768,142
7925,20
6934,1431
2793,430
8091,430
27,216
410,1728
2537,104
82,1125
7383,456
412,278
269,187
1599,27
550,20
20,1031
1309,2573
3401,56
407,45
4172,1225
84,142
4241,347
7682,48
358,1353
56,1703
2002,1378
130,370
499,913
923,51
2560,2618
3960,7
620,110
4175,20
1166,143
1574,56
6498,409
1136,20
6269,550
9282,48
760,264
1147,756
407,721
1668,964
310,260
471,1774
56,1251
164,2262
8097,75
358,48
713,7
72,153
487,660
254,97
7608,104
7262,641
60,1706
7,493
4480,7
3628,19
2358,1075
2194,48
2429,833
1388,408
27,2791
21,2405
1406,204
8660,377
2892,430
1046,45
698,151
6304,1678
20,1023
1362,142
5558,48
2421,1438
77,1574
2924,1887
1629,204
158,5
1562,7
822,60
3911,2166
1306,377
3698,45
688,48
1760,244
12,762
1873,427
1211,204
7342,3090
1695,118
1070,641
171,27
4111,7
7,945
835,48
6013,48
8573,123
3907,408
7997,7
369,486
60,881
1127,449
1632,45
2676,2369
929,4
8847,703
5570,151
936,1832
147,67
1286,56
8293,253
781,640
543,545
6246,114
8943,151
972,45
1034,48
1126,650
8,490
3901,76
1887,973
42,201
1400,703
791,1316
2307,2190
2102,781
6282,391
7487,3396
1928,491
14,51
48,2654
1075,2222
9834,114
60,437
7631,3258
454,229
4075,7
3010,669
269,48
1636,48
1223,104
2391,7
400,48
1746,835
1038,7
6259,1710
2094,6049
3838,4
3045,151
2671,45
175,408
2927,151
3690,7
2,62
2055,978
2295,457
75,2816
7102,48
2417,123
1108,45
2440,142
262,391
135,143
45,13
1901,408
431,2872
1002,48
451,330
2232,48
2037,104
5140,551
116,166
8253,312
1605,1728
1281,2058
229,321
289,660
72,4
56,649
4676,7
143,1485
918,973
1734,75
2208,408
4466,7
505,858
7884,31
392,538
1187,101
1007,20
2170,73
1799,3314
135,339
1908,8
151,1369
3419,641
446,143
5850,640
238,45
976,118
123,2475
5183,20
51,586
2051,142
1547,48
2526,428
369,19
3109,75
136,204
2505,151
1694,48
2089,2180
1934,579
2689,641
820,45
89,221
213,1711
308,377
20,2009
8,21
8491,67
2149,2134
1603,7
7378,2389
900,20
3027,852
3947,143
1935,204
7,1518
344,60
2201,377
279,46
597,31
3644,20
4136,7
6353,151
4099,157
6376,48
2415,48
4892,966
311,505
435,2088
3434,8
4,263
3805,7
8038,7
48,1695
1242,471
1355,220
377,2425
1521,308
20,1309
5523,973
6044,377
1061,1790
7170,550
56,9714
151,1642
6543,2036
280,625
7615,48
12,24
1172,896
4538,104
4118,356
2132,1679
6110,377
7,279
1061,2440
376,73
1515,48
2745,48
272,260
3102,20
4581,7
7591,152
4862,104
78,1880
408,324
728,653
5957,123
2017,391
1943,123
827,67
5060,75
149,51
1362,308
1389,825
